Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type
21.0,62,13.5,97.0,partly cloudy,1005.6,1,Spring,1.0,inland,Rainy
19.0,90,18.5,98.0,partly cloudy,1001.49,3,Summer,3.5,inland,Rainy
-17.0,79,1.0,77.0,cloudy,983.81,8,Autumn,17.5,mountain,Rainy
30.0,62,5.0,22.0,partly cloudy,1003.68,1,Winter,8.5,inland,Cloudy
22.0,64,16.0,89.0,partly cloudy,1006.88,2,Spring,2.5,mountain,Rainy
2.0,80,16.0,77.0,overcast,996.19,4,Winter,1.5,mountain,Snowy
15.0,63,15.5,71.0,overcast,997.37,2,Autumn,4.0,mountain,Rainy
18.0,73,11.5,12.0,overcast,1006.46,1,Spring,7.5,inland,Cloudy
19.0,70,11.0,19.0,partly cloudy,1008.18,2,Winter,6.5,inland,Cloudy
19.0,80,6.5,92.0,overcast,993.42,3,Autumn,1.5,mountain,Rainy
-10.0,84,14.0,96.0,partly cloudy,981.21,0,Winter,1.5,mountain,Snowy
22.0,41,7.5,10.0,partly cloudy,1011.37,7,Summer,8.0,coastal,Sunny
0.0,78,6.0,83.0,overcast,986.89,0,Winter,4.5,mountain,Snowy
1.0,79,9.0,66.0,overcast,993.74,1,Winter,1.0,mountain,Snowy
38.0,65,1.0,5.0,clear,1012.34,5,Winter,8.0,inland,Sunny
-4.0,72,15.0,64.0,partly cloudy,996.18,1,Winter,4.5,inland,Snowy
27.0,61,11.0,33.0,partly cloudy,1000.7,2,Winter,5.0,coastal,Cloudy
1.0,86,0.5,72.0,partly cloudy,994.27,1,Winter,4.0,inland,Snowy
40.0,21,4.5,11.0,clear,1012.68,7,Spring,9.5,coastal,Sunny
33.0,80,9.5,53.0,overcast,994.51,2,Autumn,3.5,mountain,Rainy
10.0,53,14.0,43.0,partly cloudy,1003.53,1,Spring,7.5,inland,Cloudy
0.0,91,5.0,61.0,overcast,997.85,0,Winter,2.5,inland,Snowy
19.0,86,13.0,82.0,partly cloudy,1002.78,3,Winter,1.0,coastal,Rainy
27.0,91,19.0,77.0,overcast,999.46,1,Spring,2.0,inland,Rainy
-5.0,96,2.0,93.0,overcast,991.2,1,Winter,3.0,inland,Snowy
10.0,77,12.0,14.0,partly cloudy,1001.0,4,Autumn,6.5,inland,Cloudy
-3.0,69,3.0,53.0,partly cloudy,984.63,1,Winter,3.0,inland,Snowy
22.0,80,38.5,71.0,overcast,1010.68,2,Summer,1.0,mountain,Rainy
-7.0,72,13.0,79.0,overcast,998.68,1,Winter,1.5,mountain,Snowy
33.0,53,6.0,44.0,partly cloudy,1011.26,2,Spring,5.5,mountain,Cloudy
-1.0,82,3.0,64.0,overcast,991.36,1,Winter,3.5,inland,Snowy
0.0,66,17.0,72.0,overcast,986.7,0,Winter,4.0,inland,Snowy
24.0,99,16.0,50.0,partly cloudy,992.97,2,Autumn,2.5,coastal,Rainy
4.0,94,11.5,60.0,overcast,993.01,1,Winter,4.0,inland,Snowy
-22.0,94,24.5,75.0,partly cloudy,980.89,6,Winter,1.5,mountain,Snowy
10.0,71,2.0,10.0,overcast,1008.29,3,Winter,8.5,inland,Cloudy
14.0,73,18.0,95.0,partly cloudy,1011.2,2,Winter,3.5,inland,Rainy
17.0,91,9.0,66.0,overcast,1002.44,0,Spring,4.5,coastal,Rainy
27.0,64,11.0,14.0,overcast,1000.6,3,Spring,5.0,mountain,Cloudy
-16.0,88,15.0,70.0,overcast,996.61,6,Winter,2.0,inland,Snowy
14.0,81,6.5,82.0,overcast,1010.85,0,Spring,2.0,coastal,Rainy
12.0,73,11.0,48.0,partly cloudy,1003.09,1,Winter,6.0,coastal,Cloudy
-1.0,93,18.5,77.0,overcast,980.07,0,Winter,1.5,inland,Snowy
20.0,69,11.0,81.0,overcast,994.22,2,Spring,3.0,mountain,Rainy
16.0,55,9.0,32.0,overcast,1004.62,2,Autumn,6.5,mountain,Cloudy
-2.0,73,4.5,86.0,overcast,980.14,1,Winter,2.0,mountain,Snowy
12.0,62,10.0,43.0,partly cloudy,1008.86,3,Winter,8.0,mountain,Cloudy
46.0,39,1.0,74.0,overcast,953.65,4,Spring,1.5,inland,Sunny
30.0,73,0.5,49.0,partly cloudy,1008.36,4,Winter,8.5,coastal,Cloudy
26.0,56,7.5,5.0,partly cloudy,1012.54,6,Autumn,9.5,mountain,Sunny
38.0,32,1.5,10.0,clear,1010.05,6,Autumn,9.0,mountain,Sunny
-4.0,98,1.5,76.0,overcast,988.72,0,Winter,3.5,mountain,Snowy
0.0,78,2.0,54.0,partly cloudy,992.75,0,Winter,3.5,mountain,Snowy
-2.0,95,1.5,69.0,partly cloudy,995.9,1,Winter,5.0,mountain,Snowy
30.0,61,11.5,48.0,partly cloudy,1003.84,2,Autumn,7.5,mountain,Cloudy
1.0,67,2.5,92.0,overcast,990.48,0,Winter,1.5,mountain,Snowy
0.0,72,11.5,10.0,overcast,951.01,6,Summer,7.5,mountain,Sunny
33.0,83,7.5,68.0,partly cloudy,994.22,2,Autumn,2.5,mountain,Rainy
-7.0,97,11.5,91.0,overcast,995.81,1,Winter,2.0,inland,Snowy
27.0,77,13.0,71.0,overcast,990.87,1,Autumn,2.0,inland,Rainy
-8.0,86,19.5,97.0,overcast,980.75,1,Winter,1.0,inland,Snowy
-19.0,48,10.0,85.0,cloudy,976.19,4,Winter,4.5,coastal,Rainy
4.0,85,13.0,95.0,overcast,988.3,0,Winter,1.5,inland,Snowy
27.0,51,4.5,34.0,partly cloudy,1011.34,4,Summer,6.0,mountain,Cloudy
24.0,63,10.0,76.0,partly cloudy,1006.05,0,Summer,2.5,coastal,Rainy
-6.0,94,2.5,93.0,overcast,989.21,1,Winter,1.5,inland,Snowy
22.0,86,5.5,94.0,overcast,999.78,3,Autumn,1.0,mountain,Rainy
-10.0,67,15.0,58.0,overcast,990.84,1,Winter,1.0,mountain,Snowy
21.0,74,8.5,88.0,overcast,1011.9,7,Spring,2.0,mountain,Cloudy
-4.0,85,11.5,72.0,overcast,981.04,1,Winter,4.0,mountain,Snowy
28.0,70,16.5,79.0,overcast,992.25,0,Spring,4.5,mountain,Rainy
26.0,79,13.5,25.0,partly cloudy,1008.47,2,Summer,6.0,inland,Cloudy
12.0,63,14.5,46.0,partly cloudy,1009.66,4,Winter,5.0,inland,Cloudy
26.0,62,18.5,51.0,partly cloudy,1011.16,1,Spring,1.5,mountain,Rainy
10.0,60,11.5,26.0,overcast,1010.84,3,Winter,5.5,mountain,Cloudy
40.0,33,8.5,2.0,clear,1011.18,11,Spring,6.0,inland,Sunny
31.0,90,5.5,91.0,overcast,1009.61,3,Summer,2.0,mountain,Rainy
26.0,68,4.0,28.0,partly cloudy,1001.67,4,Autumn,6.5,inland,Cloudy
14.0,84,15.5,90.0,partly cloudy,1011.37,1,Autumn,2.5,mountain,Rainy
-3.0,98,6.0,99.0,overcast,982.6,0,Winter,5.0,mountain,Snowy
29.0,59,15.0,38.0,partly cloudy,1010.16,1,Summer,6.5,inland,Cloudy
4.0,83,9.0,76.0,overcast,995.45,1,Winter,4.5,inland,Snowy
-10.0,68,5.5,63.0,overcast,983.2,1,Winter,3.5,mountain,Snowy
6.0,69,6.5,31.0,cloudy,962.72,10,Winter,14.5,inland,Snowy
28.0,80,6.0,89.0,overcast,1004.07,0,Autumn,4.5,mountain,Rainy
29.0,87,10.0,50.0,partly cloudy,1012.33,1,Spring,1.0,coastal,Rainy
-9.0,95,12.0,98.0,overcast,998.66,1,Winter,3.0,inland,Snowy
26.0,59,8.0,24.0,overcast,1001.63,1,Winter,6.5,inland,Cloudy
19.0,82,7.0,85.0,partly cloudy,1008.5,1,Summer,3.5,coastal,Rainy
26.0,94,12.0,94.0,overcast,994.39,3,Summer,2.0,mountain,Rainy
-5.0,62,12.0,66.0,overcast,988.72,0,Winter,2.5,mountain,Snowy
34.0,63,7.0,77.0,overcast,997.25,1,Spring,3.5,inland,Rainy
-3.0,70,4.0,69.0,overcast,990.49,0,Winter,4.5,inland,Snowy
-2.0,94,13.0,71.0,overcast,987.43,1,Winter,4.5,mountain,Snowy
20.0,68,11.5,43.0,overcast,1007.95,4,Summer,7.0,coastal,Cloudy
3.0,66,16.0,62.0,partly cloudy,997.97,1,Winter,3.5,inland,Snowy
23.0,81,16.5,72.0,overcast,993.53,0,Autumn,1.5,inland,Rainy
-8.0,83,14.0,78.0,overcast,995.19,1,Winter,3.0,mountain,Snowy
25.0,67,18.0,50.0,overcast,995.08,1,Winter,5.0,inland,Rainy
-8.0,77,16.0,85.0,overcast,980.3,1,Winter,1.5,mountain,Snowy
-1.0,62,3.5,82.0,overcast,993.44,1,Winter,3.0,inland,Snowy
29.0,66,11.5,62.0,overcast,999.91,1,Autumn,2.5,coastal,Rainy
10.0,75,6.5,90.0,partly cloudy,995.21,3,Spring,3.0,inland,Rainy
-8.0,67,6.0,60.0,overcast,998.86,0,Winter,4.5,inland,Snowy
33.0,68,2.5,13.0,partly cloudy,1004.61,2,Spring,7.5,mountain,Cloudy
-10.0,97,19.5,89.0,overcast,983.57,13,Winter,2.0,mountain,Snowy
38.0,63,3.0,8.0,clear,1011.41,5,Spring,5.5,mountain,Sunny
-5.0,68,16.0,53.0,overcast,992.35,1,Winter,3.5,mountain,Snowy
11.0,50,10.0,93.0,partly cloudy,985.63,5,Summer,11.5,inland,Snowy
-8.0,75,0.5,57.0,overcast,984.03,0,Winter,1.0,mountain,Snowy
34.0,63,6.0,99.0,partly cloudy,1012.57,1,Autumn,3.5,inland,Rainy
31.0,78,7.5,80.0,overcast,1009.21,1,Winter,2.5,inland,Rainy
15.0,64,9.5,71.0,overcast,990.83,3,Autumn,1.5,coastal,Rainy
33.0,85,27.5,84.0,partly cloudy,991.68,0,Winter,6.0,coastal,Rainy
-4.0,69,14.5,52.0,partly cloudy,982.79,0,Winter,4.5,mountain,Snowy
3.0,90,13.5,76.0,overcast,991.0,1,Winter,3.5,inland,Snowy
27.0,68,15.0,23.0,partly cloudy,1006.77,4,Winter,6.0,inland,Cloudy
3.0,95,16.0,82.0,overcast,992.28,1,Winter,2.0,inland,Snowy
-16.0,33,13.0,55.0,partly cloudy,951.09,14,Summer,1.5,inland,Cloudy
22.0,66,2.0,7.0,clear,1010.03,5,Winter,6.5,coastal,Sunny
2.0,84,0.0,74.0,overcast,994.41,0,Winter,3.0,inland,Snowy
28.0,88,14.5,73.0,overcast,990.95,10,Summer,3.5,mountain,Rainy
9.0,74,4.0,99.0,overcast,986.94,4,Winter,2.0,mountain,Snowy
31.0,82,16.0,80.0,partly cloudy,990.74,1,Autumn,1.5,mountain,Rainy
24.0,68,14.5,63.0,overcast,996.93,0,Spring,3.5,inland,Rainy
2.0,68,7.5,89.0,overcast,996.26,1,Winter,2.5,mountain,Snowy
31.0,51,13.5,20.0,partly cloudy,1003.37,1,Summer,8.0,coastal,Cloudy
-16.0,78,1.0,69.0,overcast,982.27,9,Winter,17.0,inland,Cloudy
33.0,92,17.5,55.0,partly cloudy,1004.05,1,Spring,4.0,inland,Rainy
4.0,73,0.0,88.0,overcast,992.33,1,Winter,3.0,inland,Snowy
28.0,65,11.5,67.0,overcast,1008.39,1,Autumn,4.5,inland,Rainy
28.0,44,8.5,12.0,clear,1010.06,11,Autumn,6.5,inland,Sunny
33.0,65,10.0,48.0,partly cloudy,1001.11,4,Autumn,7.0,mountain,Cloudy
-8.0,63,0.5,87.0,partly cloudy,997.27,1,Winter,3.0,mountain,Snowy
-9.0,88,12.5,79.0,overcast,988.76,0,Winter,1.0,inland,Snowy
27.0,27,1.0,12.0,clear,1010.11,7,Summer,8.0,inland,Sunny
42.0,75,8.0,77.0,overcast,1010.43,11,Spring,1.0,inland,Cloudy
14.0,71,10.0,45.0,overcast,1000.28,4,Spring,5.5,mountain,Cloudy
18.0,45,13.5,25.0,overcast,1003.41,6,Spring,11.0,mountain,Cloudy
12.0,70,5.5,95.0,overcast,998.41,0,Autumn,1.5,coastal,Rainy
29.0,51,12.5,41.0,overcast,1006.49,2,Autumn,7.0,inland,Cloudy
0.0,89,6.5,98.0,overcast,996.48,6,Winter,3.0,inland,Snowy
28.0,96,7.5,90.0,overcast,993.7,0,Winter,3.0,coastal,Rainy
-3.0,98,6.5,85.0,overcast,983.69,1,Winter,5.0,inland,Snowy
4.0,95,2.5,56.0,overcast,984.63,1,Winter,4.5,inland,Snowy
18.0,74,7.5,77.0,partly cloudy,1000.15,0,Autumn,2.0,coastal,Cloudy
17.0,81,10.0,60.0,partly cloudy,994.2,2,Winter,5.0,inland,Rainy
25.0,60,7.0,93.0,overcast,1012.08,2,Autumn,3.0,coastal,Rainy
-3.0,71,13.0,58.0,partly cloudy,990.04,1,Winter,2.0,inland,Snowy
34.0,88,15.0,61.0,overcast,991.2,2,Autumn,1.5,coastal,Rainy
35.0,49,9.0,14.0,clear,1010.52,10,Autumn,7.0,coastal,Sunny
3.0,60,2.5,57.0,overcast,994.81,0,Winter,5.0,inland,Snowy
24.0,70,3.0,39.0,partly cloudy,1001.02,3,Autumn,8.0,inland,Cloudy
34.0,55,3.5,18.0,overcast,1004.19,2,Autumn,5.5,inland,Cloudy
23.0,67,12.0,67.0,overcast,1010.35,1,Summer,4.0,inland,Rainy
13.0,53,8.5,33.0,cloudy,1005.78,5,Spring,10.5,mountain,Cloudy
14.0,55,14.0,30.0,overcast,1001.35,3,Spring,8.0,coastal,Cloudy
-9.0,92,5.0,69.0,partly cloudy,986.51,0,Winter,2.5,mountain,Snowy
23.0,73,9.5,73.0,overcast,1007.4,1,Winter,1.0,mountain,Rainy
-5.0,89,5.0,64.0,overcast,994.57,0,Winter,5.0,mountain,Snowy
-6.0,86,11.0,95.0,overcast,988.28,0,Winter,2.0,mountain,Snowy
50.0,86,8.5,84.0,overcast,1001.08,1,Autumn,1.5,mountain,Rainy
5.0,81,42.5,93.0,overcast,981.93,3,Winter,4.5,mountain,Snowy
-1.0,94,12.0,92.0,overcast,983.0,1,Winter,3.5,mountain,Snowy
-4.0,82,14.0,96.0,overcast,984.21,14,Winter,1.0,mountain,Snowy
-4.0,70,6.0,72.0,overcast,982.54,0,Winter,4.5,inland,Snowy
-10.0,72,1.0,94.0,overcast,995.23,0,Winter,2.0,inland,Snowy
11.0,78,13.5,10.0,partly cloudy,1007.63,1,Summer,8.5,coastal,Cloudy
24.0,84,9.0,71.0,overcast,998.08,3,Winter,1.5,mountain,Rainy
23.0,94,17.0,79.0,partly cloudy,1008.79,13,Autumn,9.5,inland,Cloudy
14.0,71,36.5,75.0,overcast,1003.82,2,Summer,1.0,mountain,Rainy
-5.0,97,6.0,51.0,partly cloudy,984.17,1,Winter,1.5,mountain,Snowy
23.0,70,6.5,25.0,partly cloudy,1011.55,4,Winter,8.0,coastal,Cloudy
-1.0,97,11.0,59.0,overcast,998.05,0,Winter,3.5,mountain,Snowy
32.0,51,8.0,11.0,clear,1010.91,11,Autumn,6.0,coastal,Sunny
33.0,74,5.5,93.0,overcast,993.4,1,Autumn,4.5,mountain,Rainy
4.0,84,0.0,79.0,overcast,984.89,0,Winter,1.0,inland,Snowy
3.0,65,16.0,63.0,partly cloudy,996.43,1,Winter,4.5,inland,Snowy
16.0,87,7.0,82.0,overcast,1001.69,13,Winter,10.5,mountain,Cloudy
14.0,78,10.0,62.0,overcast,999.1,1,Autumn,4.0,coastal,Rainy
30.0,44,12.5,88.0,partly cloudy,969.76,10,Spring,17.0,mountain,Snowy
-8.0,88,1.0,70.0,overcast,992.06,0,Winter,3.5,mountain,Snowy
33.0,60,14.0,16.0,partly cloudy,1003.77,4,Summer,7.0,mountain,Cloudy
14.0,82,18.0,83.0,overcast,993.21,10,Autumn,2.0,mountain,Rainy
29.0,95,10.0,87.0,partly cloudy,996.58,1,Summer,3.0,inland,Rainy
27.0,68,9.5,45.0,partly cloudy,1000.05,4,Autumn,6.5,coastal,Cloudy
34.0,35,0.0,16.0,clear,1010.02,5,Summer,5.0,mountain,Sunny
-4.0,92,13.5,99.0,overcast,982.61,0,Winter,1.0,mountain,Snowy
-6.0,81,14.0,89.0,overcast,986.16,0,Winter,1.5,inland,Snowy
25.0,94,19.0,85.0,overcast,1005.97,2,Summer,1.0,mountain,Rainy
17.0,79,8.0,65.0,overcast,1002.34,1,Winter,4.5,inland,Rainy
3.0,97,14.0,83.0,overcast,983.19,0,Winter,3.5,inland,Snowy
-1.0,85,4.0,83.0,overcast,999.49,0,Winter,3.0,mountain,Snowy
0.0,76,16.0,60.0,partly cloudy,999.71,1,Winter,3.5,mountain,Snowy
34.0,68,10.5,62.0,overcast,1012.09,2,Summer,2.0,coastal,Rainy
4.0,94,18.5,88.0,partly cloudy,997.56,1,Winter,3.5,mountain,Snowy
27.0,78,8.0,45.0,overcast,1003.42,2,Autumn,7.5,coastal,Cloudy
23.0,78,11.0,38.0,partly cloudy,1000.22,3,Winter,5.5,coastal,Cloudy
30.0,77,12.0,51.0,partly cloudy,1007.88,0,Spring,3.5,inland,Rainy
-5.0,73,14.5,52.0,overcast,999.76,0,Winter,1.5,inland,Snowy
-1.0,97,6.0,93.0,overcast,991.31,10,Winter,1.5,inland,Snowy
29.0,93,6.5,78.0,overcast,1000.35,0,Winter,4.0,mountain,Rainy
34.0,75,18.5,64.0,overcast,992.15,3,Autumn,1.0,mountain,Rainy
15.0,51,14.0,44.0,partly cloudy,1006.17,2,Summer,7.5,mountain,Cloudy
-9.0,61,14.5,99.0,overcast,995.46,0,Winter,4.0,mountain,Snowy
26.0,55,1.0,14.0,clear,1012.18,5,Spring,6.5,mountain,Sunny
20.0,84,10.0,69.0,partly cloudy,994.06,0,Winter,4.5,coastal,Rainy
25.0,76,5.5,15.0,overcast,1001.42,1,Spring,5.0,mountain,Cloudy
-2.0,95,3.0,79.0,overcast,984.86,1,Winter,2.0,mountain,Snowy
16.0,92,18.5,50.0,overcast,995.44,3,Spring,3.0,inland,Rainy
15.0,60,1.0,17.0,partly cloudy,1006.13,4,Spring,5.5,coastal,Cloudy
28.0,97,9.0,76.0,overcast,996.75,2,Winter,5.0,coastal,Rainy
-7.0,85,18.5,68.0,overcast,993.72,1,Winter,2.5,mountain,Snowy
19.0,55,12.0,14.0,overcast,1006.19,4,Spring,6.0,inland,Cloudy
11.0,74,13.5,35.0,overcast,1005.99,1,Winter,8.0,inland,Cloudy
-5.0,91,0.5,66.0,overcast,987.59,0,Winter,3.5,mountain,Snowy
28.0,52,13.5,30.0,partly cloudy,1011.14,3,Spring,5.0,coastal,Cloudy
-6.0,73,2.5,86.0,overcast,996.49,1,Winter,2.5,inland,Snowy
-7.0,82,0.5,72.0,overcast,981.0,1,Winter,3.5,inland,Snowy
29.0,69,13.5,88.0,overcast,993.87,3,Spring,3.5,coastal,Rainy
19.0,45,6.0,26.0,overcast,1012.42,1,Spring,2.5,inland,Sunny
32.0,56,10.0,15.0,clear,1010.91,5,Summer,7.5,coastal,Sunny
31.0,85,18.5,52.0,overcast,993.66,1,Summer,1.5,inland,Rainy
2.0,63,17.0,96.0,overcast,995.86,1,Winter,2.0,inland,Snowy
21.0,70,6.0,42.0,overcast,1002.04,3,Winter,8.0,coastal,Cloudy
26.0,77,2.5,37.0,partly cloudy,1012.44,2,Summer,8.0,inland,Cloudy
1.0,85,8.5,73.0,overcast,986.96,1,Winter,2.0,mountain,Snowy
28.0,96,7.0,94.0,overcast,992.97,1,Spring,1.5,coastal,Rainy
43.0,29,1.5,1.0,partly cloudy,1012.53,6,Summer,9.0,mountain,Sunny
15.0,22,2.5,92.0,overcast,977.7,12,Winter,5.0,mountain,Snowy
-6.0,60,1.5,74.0,overcast,990.96,1,Winter,2.0,mountain,Snowy
10.0,73,4.5,48.0,partly cloudy,1004.36,1,Autumn,6.0,inland,Cloudy
35.0,86,21.0,91.0,partly cloudy,1001.81,10,Summer,2.5,mountain,Rainy
15.0,74,18.0,90.0,partly cloudy,1006.95,2,Winter,5.0,mountain,Rainy
30.0,58,10.5,22.0,partly cloudy,983.01,12,Summer,1.0,coastal,Sunny
18.0,92,12.0,76.0,partly cloudy,1005.23,4,Summer,1.0,inland,Cloudy
-3.0,93,1.5,54.0,overcast,984.52,0,Winter,2.5,inland,Snowy
16.0,77,0.5,14.0,partly cloudy,1002.56,3,Winter,6.5,mountain,Cloudy
2.0,69,15.5,67.0,overcast,983.0,1,Winter,1.5,inland,Snowy
25.0,66,18.0,97.0,overcast,995.58,3,Summer,1.5,coastal,Rainy
1.0,64,6.5,63.0,overcast,993.53,1,Winter,3.5,inland,Snowy
14.0,56,13.0,19.0,partly cloudy,1006.87,2,Winter,6.5,coastal,Cloudy
27.0,75,13.5,34.0,partly cloudy,1001.22,4,Summer,7.0,coastal,Cloudy
18.0,79,8.0,32.0,partly cloudy,1007.36,1,Spring,7.5,mountain,Cloudy
1.0,69,5.5,67.0,overcast,989.06,1,Winter,5.0,mountain,Snowy
32.0,61,16.5,72.0,overcast,1008.85,1,Spring,2.0,inland,Rainy
31.0,76,12.5,37.0,partly cloudy,1008.03,2,Summer,5.5,inland,Cloudy
31.0,82,17.0,57.0,overcast,1006.01,1,Autumn,1.5,inland,Rainy
1.0,80,16.0,72.0,overcast,982.57,0,Winter,1.5,mountain,Snowy
27.0,99,8.0,87.0,overcast,1000.2,2,Autumn,2.0,mountain,Rainy
28.0,78,19.5,73.0,partly cloudy,1000.12,3,Summer,3.5,inland,Rainy
16.0,59,11.5,37.0,partly cloudy,1004.12,4,Summer,6.5,mountain,Cloudy
22.0,76,2.5,35.0,overcast,1006.76,4,Summer,7.0,inland,Cloudy
29.0,86,12.0,80.0,overcast,1012.5,0,Autumn,2.5,inland,Rainy
36.0,44,9.0,7.0,partly cloudy,1011.22,11,Winter,6.5,coastal,Sunny
27.0,55,9.5,5.0,clear,1011.04,8,Winter,7.0,coastal,Sunny
15.0,91,19.5,93.0,overcast,999.17,2,Spring,2.0,mountain,Rainy
13.0,66,12.5,58.0,partly cloudy,1007.4,0,Summer,4.0,mountain,Rainy
-10.0,81,2.0,53.0,overcast,982.75,1,Winter,3.5,mountain,Snowy
5.0,93,1.0,77.0,overcast,987.36,1,Winter,2.0,mountain,Snowy
35.0,81,21.0,89.0,partly cloudy,1011.12,5,Winter,9.5,inland,Cloudy
18.0,88,7.0,65.0,overcast,995.42,2,Summer,2.0,coastal,Rainy
-1.0,99,17.0,57.0,overcast,995.75,1,Winter,3.0,mountain,Snowy
34.0,61,13.0,25.0,partly cloudy,1000.53,2,Summer,8.0,coastal,Cloudy
20.0,72,8.5,59.0,overcast,990.14,2,Autumn,1.0,inland,Rainy
4.0,98,18.5,74.0,partly cloudy,991.57,1,Winter,3.0,inland,Snowy
25.0,34,9.5,9.0,clear,1012.54,7,Spring,7.0,mountain,Sunny
33.0,67,13.0,32.0,partly cloudy,1000.83,1,Autumn,6.0,mountain,Cloudy
12.0,76,16.0,80.0,overcast,1001.06,2,Winter,1.5,coastal,Rainy
19.0,63,15.0,15.0,overcast,1012.77,2,Winter,7.5,coastal,Cloudy
-3.0,74,6.5,73.0,overcast,991.37,1,Winter,4.0,mountain,Snowy
15.0,87,11.5,59.0,overcast,1012.68,3,Summer,1.5,coastal,Rainy
11.0,68,8.0,73.0,overcast,995.42,3,Winter,2.5,coastal,Rainy
16.0,70,11.0,32.0,partly cloudy,1012.13,1,Spring,7.0,mountain,Cloudy
30.0,64,6.0,67.0,partly cloudy,1009.12,3,Summer,4.0,coastal,Rainy
13.0,61,2.0,21.0,partly cloudy,1010.91,4,Spring,6.5,inland,Cloudy
20.0,78,9.5,56.0,partly cloudy,1002.33,1,Winter,3.0,inland,Rainy
21.0,58,0.0,33.0,partly cloudy,1000.4,4,Autumn,5.0,coastal,Cloudy
0.0,74,1.0,92.0,partly cloudy,996.85,0,Winter,3.0,mountain,Snowy
18.0,60,5.5,23.0,partly cloudy,1012.11,2,Autumn,6.0,inland,Cloudy
-4.0,60,19.0,75.0,overcast,996.27,0,Winter,1.0,inland,Snowy
3.0,93,1.5,57.0,overcast,985.59,1,Winter,2.0,mountain,Snowy
-5.0,85,10.5,52.0,overcast,990.69,0,Winter,2.0,mountain,Snowy
0.0,92,5.5,77.0,overcast,981.31,0,Winter,4.0,inland,Snowy
30.0,78,9.5,75.0,partly cloudy,1002.6,1,Summer,4.5,inland,Rainy
4.0,77,14.0,74.0,overcast,998.76,1,Winter,2.0,mountain,Snowy
26.0,90,26.0,88.0,partly cloudy,998.97,4,Summer,2.5,coastal,Rainy
22.0,53,5.5,13.0,overcast,1012.65,1,Spring,5.0,inland,Cloudy
3.0,93,17.0,92.0,partly cloudy,998.54,0,Winter,1.5,mountain,Snowy
24.0,69,13.0,88.0,partly cloudy,1000.14,3,Spring,4.5,inland,Rainy
11.0,59,12.5,19.0,overcast,1006.83,4,Spring,5.5,inland,Cloudy
-10.0,35,2.0,98.0,overcast,974.79,13,Spring,4.5,mountain,Cloudy
18.0,86,7.0,66.0,partly cloudy,1011.66,3,Summer,3.5,mountain,Rainy
34.0,77,11.5,75.0,overcast,1003.73,1,Spring,5.0,inland,Rainy
18.0,78,12.0,22.0,overcast,1001.21,3,Winter,7.0,mountain,Cloudy
11.0,78,6.5,96.0,overcast,1003.38,2,Winter,1.5,mountain,Rainy
13.0,69,11.0,32.0,partly cloudy,1003.45,1,Summer,7.0,coastal,Cloudy
-2.0,92,1.5,70.0,overcast,988.17,0,Winter,5.0,inland,Snowy
30.0,79,5.0,30.0,partly cloudy,1000.72,4,Autumn,5.5,inland,Cloudy
-13.0,51,12.5,36.0,cloudy,966.19,2,Autumn,19.0,coastal,Rainy
-8.0,90,5.0,52.0,overcast,989.22,1,Winter,5.0,inland,Snowy
12.0,61,2.0,18.0,overcast,1005.1,2,Winter,6.5,coastal,Cloudy
-3.0,95,19.5,72.0,overcast,989.93,0,Winter,3.5,inland,Snowy
-1.0,70,2.0,57.0,overcast,982.76,1,Winter,4.0,mountain,Snowy
30.0,73,6.0,78.0,overcast,991.57,3,Summer,4.0,inland,Rainy
26.0,91,11.0,80.0,partly cloudy,998.77,2,Winter,2.5,inland,Rainy
12.0,79,7.0,33.0,overcast,1013.0,4,Autumn,8.0,inland,Cloudy
-3.0,66,13.5,85.0,partly cloudy,994.51,0,Winter,3.0,inland,Snowy
15.0,82,14.5,91.0,overcast,993.37,1,Winter,1.0,inland,Rainy
30.0,27,0.5,11.0,clear,1010.7,11,Winter,9.5,inland,Sunny
0.0,76,2.0,94.0,overcast,983.7,1,Winter,4.0,inland,Snowy
3.0,81,8.0,88.0,partly cloudy,994.38,1,Winter,4.0,mountain,Snowy
18.0,52,6.5,44.0,partly cloudy,1010.98,3,Spring,8.0,inland,Cloudy
22.0,50,10.0,47.0,partly cloudy,1006.42,2,Autumn,6.5,inland,Cloudy
30.0,99,14.0,96.0,overcast,1000.84,2,Summer,3.0,mountain,Rainy
2.0,97,14.0,54.0,overcast,995.01,0,Winter,1.5,inland,Snowy
2.0,82,3.0,76.0,overcast,995.82,1,Winter,1.0,inland,Snowy
21.0,62,7.0,29.0,overcast,1006.29,1,Summer,5.5,coastal,Cloudy
20.0,58,14.0,20.0,partly cloudy,1007.93,1,Spring,6.5,coastal,Cloudy
14.0,73,9.5,82.0,partly cloudy,1010.82,2,Winter,3.5,inland,Rainy
-5.0,80,17.0,93.0,overcast,987.55,1,Winter,5.0,mountain,Snowy
15.0,89,10.0,75.0,partly cloudy,1008.06,0,Summer,2.5,mountain,Rainy
3.0,95,10.0,67.0,overcast,988.8,1,Winter,4.5,mountain,Snowy
4.0,81,5.5,96.0,overcast,985.69,1,Winter,2.0,mountain,Snowy
-3.0,79,7.5,98.0,overcast,993.12,1,Winter,3.0,mountain,Snowy
21.0,26,2.5,3.0,clear,1011.68,8,Summer,5.0,mountain,Sunny
