Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type,Temp_Humidity_Interaction,Wind_Speed_Precipitation_Interaction,Humidity_Visibility_Interaction,UV_Index_log,Wind_Speed_log,Visibility_log,Temperature_cat,Humidity_cat,Wind_Speed_cat
12.0,90,18.5,85.0,overcast,1000.61,0,Spring,3.5,inland,Rainy,1080.0,1572.5,20.0,0.0,2.970414465569701,1.5040773967762742,Cold,High,Breezy
-15.0,93,3.0,89.0,overcast,990.19,14,Winter,3.5,mountain,Snowy,-1395.0,267.0,20.666666666666668,2.70805020110221,1.3862943611198906,1.5040773967762742,Freezing,High,Calm
24.0,84,12.5,76.0,partly cloudy,995.09,0,Autumn,1.5,mountain,Rainy,2016.0,950.0,33.6,0.0,2.6026896854443837,0.9162907318741551,Moderate,High,Breezy
19.0,62,14.0,63.0,partly cloudy,1002.82,0,Spring,1.5,coastal,Rainy,1178.0,882.0,24.8,0.0,2.70805020110221,0.9162907318741551,Moderate,High,Breezy
11.0,96,7.5,90.0,partly cloudy,998.15,3,Summer,1.5,coastal,Rainy,1056.0,675.0,38.4,1.3862943611198906,2.1400661634962708,0.9162907318741551,Cold,High,Calm
-2.0,99,31.5,89.0,overcast,991.12,4,Winter,0.5,mountain,Snowy,-198.0,2803.5,66.0,1.6094379124341003,3.481240089335692,0.4054651081081644,Freezing,High,Windy
18.0,51,9.0,17.0,overcast,1012.81,4,Autumn,8.5,inland,Cloudy,918.0,153.0,5.368421052631579,1.6094379124341003,2.302585092994046,2.2512917986064953,Moderate,Medium,Calm
0.0,60,18.0,74.0,overcast,986.18,0,Winter,4.0,inland,Snowy,0.0,1332.0,12.0,0.0,2.9444389791664403,1.6094379124341003,Freezing,Medium,Breezy
1.0,67,3.0,76.0,partly cloudy,986.57,0,Winter,4.0,mountain,Snowy,67.0,228.0,13.4,0.0,1.3862943611198906,1.6094379124341003,Cold,High,Calm
15.0,54,10.0,15.0,overcast,1008.24,3,Summer,5.0,mountain,Cloudy,810.0,150.0,9.0,1.3862943611198906,2.3978952727983707,1.791759469228055,Cold,Medium,Calm
22.0,65,6.0,14.0,partly cloudy,1010.17,8,Autumn,7.0,coastal,Sunny,1430.0,84.0,8.125,2.1972245773362196,1.9459101490553132,2.0794415416798357,Moderate,High,Calm
19.0,70,26.5,100.0,overcast,1012.31,9,Summer,2.0,inland,Rainy,1330.0,2650.0,23.333333333333332,2.302585092994046,3.3141860046725258,1.0986122886681098,Moderate,High,Breezy
11.0,68,9.0,52.0,overcast,990.06,0,Spring,1.5,inland,Rainy,748.0,468.0,27.2,0.0,2.302585092994046,0.9162907318741551,Cold,High,Calm
10.0,78,7.5,94.0,cloudy,997.8,5,Summer,8.5,inland,Snowy,780.0,705.0,8.210526315789474,1.791759469228055,2.1400661634962708,2.2512917986064953,Cold,High,Calm
-4.0,93,0.5,58.0,overcast,999.16,0,Winter,3.5,mountain,Snowy,-372.0,29.0,20.666666666666668,0.0,0.4054651081081644,1.5040773967762742,Freezing,High,Calm
22.0,65,10.0,37.0,partly cloudy,1004.21,4,Spring,6.0,inland,Cloudy,1430.0,370.0,9.285714285714286,1.6094379124341003,2.3978952727983707,1.9459101490553132,Moderate,High,Calm
23.0,62,10.0,20.0,overcast,1003.85,3,Winter,9.0,mountain,Cloudy,1426.0,200.0,6.2,1.3862943611198906,2.3978952727983707,2.302585092994046,Moderate,High,Calm
11.0,75,14.5,36.0,overcast,1002.81,4,Summer,8.0,coastal,Cloudy,825.0,522.0,8.333333333333334,1.6094379124341003,2.740840023925201,2.1972245773362196,Cold,High,Breezy
1.0,88,0.5,60.0,overcast,985.22,0,Winter,2.5,mountain,Snowy,88.0,30.0,25.142857142857142,0.0,0.4054651081081644,1.252762968495368,Cold,High,Calm
26.0,64,2.5,26.0,partly cloudy,1004.98,4,Summer,7.5,mountain,Cloudy,1664.0,65.0,7.529411764705882,1.6094379124341003,1.252762968495368,2.1400661634962708,Hot,High,Calm
2.0,66,4.0,54.0,overcast,992.55,0,Winter,3.5,inland,Snowy,132.0,216.0,14.666666666666666,0.0,1.6094379124341003,1.5040773967762742,Cold,High,Calm
1.0,61,13.5,56.0,overcast,994.3,0,Winter,1.0,mountain,Snowy,61.0,756.0,30.5,0.0,2.6741486494265287,0.6931471805599453,Cold,High,Breezy
3.0,85,17.5,72.0,overcast,995.95,0,Winter,2.0,inland,Snowy,255.0,1260.0,28.333333333333332,0.0,2.917770732084279,1.0986122886681098,Cold,High,Breezy
29.0,92,12.5,82.0,overcast,1010.49,2,Summer,1.5,inland,Rainy,2668.0,1025.0,36.8,1.0986122886681098,2.6026896854443837,0.9162907318741551,Hot,High,Breezy
23.0,77,9.5,35.0,partly cloudy,1005.71,2,Autumn,6.5,mountain,Cloudy,1771.0,332.5,10.266666666666667,1.0986122886681098,2.3513752571634776,2.0149030205422647,Moderate,High,Calm
22.0,63,14.5,93.0,overcast,997.29,0,Spring,3.0,mountain,Rainy,1386.0,1348.5,15.75,0.0,2.740840023925201,1.3862943611198906,Moderate,High,Breezy
17.0,94,18.0,92.0,overcast,994.77,2,Autumn,2.5,inland,Rainy,1598.0,1656.0,26.857142857142858,1.0986122886681098,2.9444389791664403,1.252762968495368,Moderate,High,Breezy
2.0,77,7.0,77.0,partly cloudy,988.05,0,Winter,1.5,mountain,Snowy,154.0,539.0,30.8,0.0,2.0794415416798357,0.9162907318741551,Cold,High,Calm
41.0,66,5.5,6.0,clear,1012.98,9,Summer,8.0,mountain,Sunny,2706.0,33.0,7.333333333333333,2.302585092994046,1.8718021769015913,2.1972245773362196,Hot,High,Calm
18.0,64,16.5,92.0,overcast,990.52,0,Winter,3.0,coastal,Rainy,1152.0,1518.0,16.0,0.0,2.8622008809294686,1.3862943611198906,Moderate,High,Breezy
16.0,88,12.5,53.0,overcast,994.58,2,Spring,1.5,coastal,Rainy,1408.0,662.5,35.2,1.0986122886681098,2.6026896854443837,0.9162907318741551,Moderate,High,Breezy
-8.0,61,2.0,80.0,overcast,998.46,0,Winter,1.0,mountain,Snowy,-488.0,160.0,30.5,0.0,1.0986122886681098,0.6931471805599453,Freezing,High,Calm
27.0,81,19.5,79.0,overcast,1006.48,2,Autumn,4.0,mountain,Rainy,2187.0,1540.5,16.2,1.0986122886681098,3.0204248861443626,1.6094379124341003,Hot,High,Breezy
-5.0,93,16.0,74.0,overcast,981.3,1,Winter,4.5,mountain,Snowy,-465.0,1184.0,16.90909090909091,0.6931471805599453,2.833213344056216,1.7047480922384253,Freezing,High,Breezy
43.0,100,30.0,85.0,overcast,1011.72,10,Autumn,1.5,inland,Rainy,4300.0,2550.0,40.0,2.3978952727983707,3.4339872044851463,0.9162907318741551,Hot,High,Breezy
32.0,78,9.5,15.0,overcast,1005.07,4,Spring,7.0,mountain,Cloudy,2496.0,142.5,9.75,1.6094379124341003,2.3513752571634776,2.0794415416798357,Hot,High,Calm
25.0,39,10.5,48.0,overcast,992.95,0,Spring,10.0,mountain,Cloudy,975.0,504.0,3.5454545454545454,0.0,2.4423470353692043,2.3978952727983707,Moderate,Medium,Breezy
31.0,69,3.5,12.0,partly cloudy,1003.66,1,Autumn,7.0,coastal,Cloudy,2139.0,42.0,8.625,0.6931471805599453,1.5040773967762742,2.0794415416798357,Hot,High,Calm
23.0,54,6.0,27.0,partly cloudy,1010.01,1,Summer,5.5,coastal,Cloudy,1242.0,162.0,8.307692307692308,0.6931471805599453,1.9459101490553132,1.8718021769015913,Moderate,Medium,Calm
25.0,74,9.5,47.0,partly cloudy,1002.32,1,Spring,9.0,inland,Cloudy,1850.0,446.5,7.4,0.6931471805599453,2.3513752571634776,2.302585092994046,Moderate,High,Calm
33.0,77,5.0,47.0,partly cloudy,1006.27,3,Autumn,5.0,coastal,Cloudy,2541.0,235.0,12.833333333333334,1.3862943611198906,1.791759469228055,1.791759469228055,Hot,High,Calm
-2.0,92,19.5,91.0,overcast,988.06,3,Winter,5.0,mountain,Snowy,-184.0,1774.5,15.333333333333334,1.3862943611198906,3.0204248861443626,1.791759469228055,Freezing,High,Breezy
35.0,67,5.0,14.0,clear,1010.4,10,Spring,7.5,coastal,Sunny,2345.0,70.0,7.882352941176471,2.3978952727983707,1.791759469228055,2.1400661634962708,Hot,High,Calm
-2.0,62,18.5,52.0,overcast,993.0,1,Winter,2.5,mountain,Snowy,-124.0,962.0,17.714285714285715,0.6931471805599453,2.970414465569701,1.252762968495368,Freezing,High,Breezy
-6.0,87,7.0,98.0,partly cloudy,993.47,0,Winter,2.0,mountain,Snowy,-522.0,686.0,29.0,0.0,2.0794415416798357,1.0986122886681098,Freezing,High,Calm
19.0,76,9.5,89.0,overcast,992.8,0,Autumn,4.5,mountain,Rainy,1444.0,845.5,13.818181818181818,0.0,2.3513752571634776,1.7047480922384253,Moderate,High,Calm
-9.0,65,7.0,67.0,overcast,990.43,1,Winter,4.0,inland,Snowy,-585.0,469.0,13.0,0.6931471805599453,2.0794415416798357,1.6094379124341003,Freezing,High,Calm
24.0,89,12.5,69.0,partly cloudy,995.3,3,Winter,3.5,mountain,Rainy,2136.0,862.5,19.77777777777778,1.3862943611198906,2.6026896854443837,1.5040773967762742,Moderate,High,Breezy
21.0,64,8.5,80.0,overcast,1008.45,0,Spring,2.0,inland,Rainy,1344.0,680.0,21.333333333333332,0.0,2.2512917986064953,1.0986122886681098,Moderate,High,Calm
-4.0,97,11.0,80.0,partly cloudy,990.98,0,Winter,5.0,inland,Snowy,-388.0,880.0,16.166666666666668,0.0,2.4849066497880004,1.791759469228055,Freezing,High,Breezy
21.0,97,12.0,61.0,overcast,1006.8,2,Spring,2.5,mountain,Rainy,2037.0,732.0,27.714285714285715,1.0986122886681098,2.5649493574615367,1.252762968495368,Moderate,High,Breezy
-1.0,80,3.0,74.0,overcast,992.38,1,Winter,2.0,mountain,Snowy,-80.0,222.0,26.666666666666668,0.6931471805599453,1.3862943611198906,1.0986122886681098,Freezing,High,Calm
-7.0,94,16.5,86.0,overcast,995.55,1,Winter,3.5,inland,Snowy,-658.0,1419.0,20.88888888888889,0.6931471805599453,2.8622008809294686,1.5040773967762742,Freezing,High,Breezy
32.0,58,2.0,20.0,partly cloudy,1000.98,4,Autumn,8.0,inland,Cloudy,1856.0,40.0,6.444444444444445,1.6094379124341003,1.0986122886681098,2.1972245773362196,Hot,Medium,Calm
1.0,73,7.5,91.0,overcast,997.63,1,Winter,1.0,inland,Snowy,73.0,682.5,36.5,0.6931471805599453,2.1400661634962708,0.6931471805599453,Cold,High,Calm
30.0,69,15.5,91.0,overcast,1005.42,2,Winter,2.0,coastal,Rainy,2070.0,1410.5,23.0,1.0986122886681098,2.803360380906535,1.0986122886681098,Hot,High,Breezy
-2.0,64,14.0,63.0,partly cloudy,994.6,0,Winter,4.0,mountain,Snowy,-128.0,882.0,12.8,0.0,2.70805020110221,1.6094379124341003,Freezing,High,Breezy
-5.0,68,9.5,83.0,overcast,991.85,0,Winter,3.0,mountain,Snowy,-340.0,788.5,17.0,0.0,2.3513752571634776,1.3862943611198906,Freezing,High,Calm
26.0,67,12.0,33.0,overcast,1008.86,2,Winter,8.0,inland,Cloudy,1742.0,396.0,7.444444444444445,1.0986122886681098,2.5649493574615367,2.1972245773362196,Hot,High,Breezy
15.0,71,11.5,72.0,partly cloudy,1007.88,3,Summer,5.0,coastal,Rainy,1065.0,828.0,11.833333333333334,1.3862943611198906,2.5257286443082556,1.791759469228055,Cold,High,Breezy
31.0,78,15.0,11.0,partly cloudy,1010.88,4,Summer,5.5,coastal,Cloudy,2418.0,165.0,12.0,1.6094379124341003,2.772588722239781,1.8718021769015913,Hot,High,Breezy
20.0,87,17.5,57.0,partly cloudy,1007.44,0,Summer,4.5,mountain,Rainy,1740.0,997.5,15.818181818181818,0.0,2.917770732084279,1.7047480922384253,Moderate,High,Breezy
32.0,60,3.5,30.0,partly cloudy,1000.76,1,Summer,7.5,coastal,Cloudy,1920.0,105.0,7.0588235294117645,0.6931471805599453,1.5040773967762742,2.1400661634962708,Hot,Medium,Calm
32.0,61,6.0,97.0,overcast,1000.84,0,Spring,3.0,inland,Rainy,1952.0,582.0,15.25,0.0,1.9459101490553132,1.3862943611198906,Hot,High,Calm
14.0,89,14.0,91.0,overcast,998.14,0,Winter,3.0,inland,Rainy,1246.0,1274.0,22.25,0.0,2.70805020110221,1.3862943611198906,Cold,High,Breezy
11.0,99,17.5,56.0,overcast,994.66,0,Summer,4.5,inland,Rainy,1089.0,980.0,18.0,0.0,2.917770732084279,1.7047480922384253,Cold,High,Breezy
1.0,65,4.5,73.0,overcast,983.23,1,Winter,2.0,inland,Snowy,65.0,328.5,21.666666666666668,0.6931471805599453,1.7047480922384253,1.0986122886681098,Cold,High,Calm
4.0,64,19.0,52.0,overcast,986.96,1,Winter,3.0,mountain,Snowy,256.0,988.0,16.0,0.6931471805599453,2.995732273553991,1.3862943611198906,Cold,High,Breezy
15.0,76,1.0,31.0,partly cloudy,1006.98,4,Spring,7.0,coastal,Cloudy,1140.0,31.0,9.5,1.6094379124341003,0.6931471805599453,2.0794415416798357,Cold,High,Calm
27.0,63,1.5,31.0,partly cloudy,1011.62,4,Spring,6.0,mountain,Cloudy,1701.0,46.5,9.0,1.6094379124341003,0.9162907318741551,1.9459101490553132,Hot,High,Calm
32.0,78,8.0,85.0,overcast,1006.8,2,Winter,2.0,coastal,Rainy,2496.0,680.0,26.0,1.0986122886681098,2.1972245773362196,1.0986122886681098,Hot,High,Calm
14.0,81,10.0,76.0,overcast,995.86,0,Winter,4.5,mountain,Rainy,1134.0,760.0,14.727272727272727,0.0,2.3978952727983707,1.7047480922384253,Cold,High,Calm
2.0,81,17.5,58.0,partly cloudy,982.65,1,Winter,5.0,inland,Snowy,162.0,1015.0,13.5,0.6931471805599453,2.917770732084279,1.791759469228055,Cold,High,Breezy
29.0,91,13.5,100.0,partly cloudy,1010.07,0,Summer,1.0,inland,Rainy,2639.0,1350.0,45.5,0.0,2.6741486494265287,0.6931471805599453,Hot,High,Breezy
3.0,94,6.0,67.0,partly cloudy,987.69,1,Winter,3.5,mountain,Snowy,282.0,402.0,20.88888888888889,0.6931471805599453,1.9459101490553132,1.5040773967762742,Cold,High,Calm
21.0,79,11.5,13.0,partly cloudy,1009.44,3,Winter,6.5,inland,Cloudy,1659.0,149.5,10.533333333333333,1.3862943611198906,2.5257286443082556,2.0149030205422647,Moderate,High,Breezy
-4.0,60,14.0,87.0,overcast,996.73,1,Winter,2.5,mountain,Snowy,-240.0,1218.0,17.142857142857142,0.6931471805599453,2.70805020110221,1.252762968495368,Freezing,Medium,Breezy
-5.0,94,19.5,83.0,overcast,991.49,0,Winter,1.5,inland,Snowy,-470.0,1618.5,37.6,0.0,3.0204248861443626,0.9162907318741551,Freezing,High,Breezy
28.0,93,17.5,53.0,overcast,992.26,3,Summer,1.5,coastal,Rainy,2604.0,927.5,37.2,1.3862943611198906,2.917770732084279,0.9162907318741551,Hot,High,Breezy
-8.0,96,16.5,68.0,overcast,998.65,0,Winter,3.0,inland,Snowy,-768.0,1122.0,24.0,0.0,2.8622008809294686,1.3862943611198906,Freezing,High,Breezy
34.0,55,2.5,35.0,overcast,1002.57,1,Spring,9.0,mountain,Cloudy,1870.0,87.5,5.5,0.6931471805599453,1.252762968495368,2.302585092994046,Hot,Medium,Calm
10.0,90,6.0,54.0,overcast,994.68,0,Summer,3.0,inland,Rainy,900.0,324.0,22.5,0.0,1.9459101490553132,1.3862943611198906,Cold,High,Calm
4.0,50,8.5,13.0,partly cloudy,1012.72,10,Summer,11.0,inland,Sunny,200.0,110.5,4.166666666666667,2.3978952727983707,2.2512917986064953,2.4849066497880004,Cold,Medium,Calm
24.0,58,7.5,29.0,overcast,1011.97,3,Spring,7.5,coastal,Cloudy,1392.0,217.5,6.823529411764706,1.3862943611198906,2.1400661634962708,2.1400661634962708,Moderate,Medium,Calm
0.0,87,19.0,79.0,overcast,988.32,0,Winter,4.0,inland,Snowy,0.0,1501.0,17.4,0.0,2.995732273553991,1.6094379124341003,Freezing,High,Breezy
23.0,89,19.5,52.0,overcast,992.98,3,Spring,3.0,inland,Rainy,2047.0,1014.0,22.25,1.3862943611198906,3.0204248861443626,1.3862943611198906,Moderate,High,Breezy
24.0,78,7.0,27.0,partly cloudy,1004.99,4,Summer,6.5,coastal,Cloudy,1872.0,189.0,10.4,1.6094379124341003,2.0794415416798357,2.0149030205422647,Moderate,High,Calm
-10.0,86,11.0,69.0,overcast,999.19,0,Winter,1.5,inland,Snowy,-860.0,759.0,34.4,0.0,2.4849066497880004,0.9162907318741551,Freezing,High,Breezy
14.0,66,4.0,29.0,partly cloudy,1009.07,1,Spring,6.5,inland,Cloudy,924.0,116.0,8.8,0.6931471805599453,1.6094379124341003,2.0149030205422647,Cold,High,Calm
42.0,35,6.0,19.0,clear,1010.85,11,Autumn,8.0,mountain,Sunny,1470.0,114.0,3.888888888888889,2.4849066497880004,1.9459101490553132,2.1972245773362196,Hot,Medium,Calm
2.0,72,12.5,90.0,overcast,998.38,1,Winter,2.5,mountain,Snowy,144.0,1125.0,20.571428571428573,0.6931471805599453,2.6026896854443837,1.252762968495368,Cold,High,Breezy
-4.0,68,17.5,73.0,overcast,982.14,1,Winter,3.5,inland,Snowy,-272.0,1277.5,15.11111111111111,0.6931471805599453,2.917770732084279,1.5040773967762742,Freezing,High,Breezy
11.0,67,13.5,43.0,partly cloudy,1006.64,2,Summer,7.5,coastal,Cloudy,737.0,580.5,7.882352941176471,1.0986122886681098,2.6741486494265287,2.1400661634962708,Cold,High,Breezy
-9.0,86,2.0,69.0,overcast,995.02,1,Winter,4.0,mountain,Snowy,-774.0,138.0,17.2,0.6931471805599453,1.0986122886681098,1.6094379124341003,Freezing,High,Calm
10.0,63,6.5,19.0,overcast,1007.34,1,Winter,5.5,mountain,Cloudy,630.0,123.5,9.692307692307692,0.6931471805599453,2.0149030205422647,1.8718021769015913,Cold,High,Calm
19.0,68,7.0,48.0,partly cloudy,1010.43,1,Spring,6.5,inland,Cloudy,1292.0,336.0,9.066666666666666,0.6931471805599453,2.0794415416798357,2.0149030205422647,Moderate,High,Calm
12.0,97,5.5,86.0,overcast,1005.53,3,Winter,3.0,mountain,Rainy,1164.0,473.0,24.25,1.3862943611198906,1.8718021769015913,1.3862943611198906,Cold,High,Calm
1.0,68,17.0,54.0,overcast,991.29,0,Winter,5.0,inland,Snowy,68.0,918.0,11.333333333333334,0.0,2.8903717578961645,1.791759469228055,Cold,High,Breezy
27.0,53,13.5,17.0,overcast,1011.09,4,Autumn,8.0,mountain,Cloudy,1431.0,229.5,5.888888888888889,1.6094379124341003,2.6741486494265287,2.1972245773362196,Hot,Medium,Breezy
1.0,64,6.5,72.0,overcast,992.48,1,Winter,2.5,inland,Snowy,64.0,468.0,18.285714285714285,0.6931471805599453,2.0149030205422647,1.252762968495368,Cold,High,Calm
-5.0,84,5.0,88.0,overcast,988.42,0,Winter,2.0,inland,Snowy,-420.0,440.0,28.0,0.0,1.791759469228055,1.0986122886681098,Freezing,High,Calm
34.0,79,8.5,10.0,overcast,1006.28,4,Spring,7.5,coastal,Cloudy,2686.0,85.0,9.294117647058824,1.6094379124341003,2.2512917986064953,2.1400661634962708,Hot,High,Calm
0.0,64,8.5,75.0,overcast,988.73,0,Winter,2.0,mountain,Snowy,0.0,637.5,21.333333333333332,0.0,2.2512917986064953,1.0986122886681098,Freezing,High,Calm
30.0,60,6.5,75.0,overcast,998.88,1,Autumn,4.0,coastal,Rainy,1800.0,487.5,12.0,0.6931471805599453,2.0149030205422647,1.6094379124341003,Hot,Medium,Calm
28.0,76,10.5,45.0,overcast,1006.61,4,Winter,6.0,inland,Cloudy,2128.0,472.5,10.857142857142858,1.6094379124341003,2.4423470353692043,1.9459101490553132,Hot,High,Breezy
-1.0,88,3.0,82.0,overcast,985.51,1,Winter,3.0,mountain,Snowy,-88.0,246.0,22.0,0.6931471805599453,1.3862943611198906,1.3862943611198906,Freezing,High,Calm
32.0,73,5.5,73.0,partly cloudy,1005.24,2,Winter,2.5,inland,Rainy,2336.0,401.5,20.857142857142858,1.0986122886681098,1.8718021769015913,1.252762968495368,Hot,High,Calm
15.0,73,11.0,32.0,partly cloudy,1000.13,4,Spring,6.5,inland,Cloudy,1095.0,352.0,9.733333333333333,1.6094379124341003,2.4849066497880004,2.0149030205422647,Cold,High,Breezy
-4.0,93,7.0,53.0,overcast,998.36,0,Winter,5.0,mountain,Snowy,-372.0,371.0,15.5,0.0,2.0794415416798357,1.791759469228055,Freezing,High,Calm
-17.0,95,32.0,97.0,overcast,987.38,13,Winter,2.0,inland,Snowy,-1615.0,3104.0,31.666666666666668,2.6390573296152584,3.4965075614664802,1.0986122886681098,Freezing,High,Windy
-2.0,90,6.0,94.0,overcast,990.21,0,Winter,3.5,inland,Snowy,-180.0,564.0,20.0,0.0,1.9459101490553132,1.5040773967762742,Freezing,High,Calm
22.0,35,3.5,0.0,clear,1012.04,6,Spring,6.5,coastal,Sunny,770.0,0.0,4.666666666666667,1.9459101490553132,1.5040773967762742,2.0149030205422647,Moderate,Medium,Calm
30.0,61,7.0,8.0,partly cloudy,1010.54,5,Spring,8.5,inland,Sunny,1830.0,56.0,6.421052631578948,1.791759469228055,2.0794415416798357,2.2512917986064953,Hot,High,Calm
4.0,64,0.5,63.0,overcast,985.7,1,Winter,3.5,mountain,Snowy,256.0,31.5,14.222222222222221,0.6931471805599453,0.4054651081081644,1.5040773967762742,Cold,High,Calm
33.0,52,11.5,28.0,overcast,1003.64,4,Winter,7.0,mountain,Cloudy,1716.0,322.0,6.5,1.6094379124341003,2.5257286443082556,2.0794415416798357,Hot,Medium,Breezy
2.0,91,4.5,50.0,overcast,992.8,0,Winter,3.5,inland,Snowy,182.0,225.0,20.22222222222222,0.0,1.7047480922384253,1.5040773967762742,Cold,High,Calm
16.0,79,11.0,25.0,partly cloudy,1000.39,1,Summer,6.0,mountain,Cloudy,1264.0,275.0,11.285714285714286,0.6931471805599453,2.4849066497880004,1.9459101490553132,Moderate,High,Breezy
39.0,79,11.5,100.0,overcast,1005.63,9,Winter,9.0,mountain,Cloudy,3081.0,1150.0,7.9,2.302585092994046,2.5257286443082556,2.302585092994046,Hot,High,Breezy
28.0,99,11.0,82.0,partly cloudy,1008.11,3,Autumn,4.5,coastal,Rainy,2772.0,902.0,18.0,1.3862943611198906,2.4849066497880004,1.7047480922384253,Hot,High,Breezy
-10.0,88,13.5,61.0,overcast,987.5,1,Winter,4.0,inland,Snowy,-880.0,823.5,17.6,0.6931471805599453,2.6741486494265287,1.6094379124341003,Freezing,High,Breezy
28.0,79,10.0,41.0,partly cloudy,1008.49,1,Summer,8.0,coastal,Cloudy,2212.0,410.0,8.777777777777779,0.6931471805599453,2.3978952727983707,2.1972245773362196,Hot,High,Calm
-6.0,94,17.0,88.0,partly cloudy,989.75,1,Winter,2.0,inland,Snowy,-564.0,1496.0,31.333333333333332,0.6931471805599453,2.8903717578961645,1.0986122886681098,Freezing,High,Breezy
28.0,46,6.5,4.0,clear,1011.76,9,Autumn,10.0,inland,Sunny,1288.0,26.0,4.181818181818182,2.302585092994046,2.0149030205422647,2.3978952727983707,Hot,Medium,Calm
16.0,77,9.5,17.0,partly cloudy,1008.07,3,Summer,9.0,inland,Cloudy,1232.0,161.5,7.7,1.3862943611198906,2.3513752571634776,2.302585092994046,Moderate,High,Calm
4.0,91,1.5,97.0,overcast,986.56,0,Winter,4.5,inland,Snowy,364.0,145.5,16.545454545454547,0.0,0.9162907318741551,1.7047480922384253,Cold,High,Calm
32.0,88,14.5,96.0,overcast,1008.32,2,Autumn,4.5,mountain,Rainy,2816.0,1392.0,16.0,1.0986122886681098,2.740840023925201,1.7047480922384253,Hot,High,Breezy
25.0,81,32.5,86.0,partly cloudy,1009.6,7,Spring,7.5,inland,Cloudy,2025.0,2795.0,9.529411764705882,2.0794415416798357,3.5115454388310208,2.1400661634962708,Moderate,High,Windy
13.0,72,11.5,28.0,partly cloudy,1011.34,3,Spring,6.5,mountain,Cloudy,936.0,322.0,9.6,1.3862943611198906,2.5257286443082556,2.0149030205422647,Cold,High,Breezy
19.0,70,8.0,31.0,partly cloudy,1009.02,3,Winter,9.0,mountain,Cloudy,1330.0,248.0,7.0,1.3862943611198906,2.1972245773362196,2.302585092994046,Moderate,High,Calm
34.0,77,18.5,98.0,partly cloudy,1006.36,1,Winter,4.5,inland,Rainy,2618.0,1813.0,14.0,0.6931471805599453,2.970414465569701,1.7047480922384253,Hot,High,Breezy
31.0,69,19.0,70.0,overcast,1009.09,0,Autumn,3.5,inland,Rainy,2139.0,1330.0,15.333333333333334,0.0,2.995732273553991,1.5040773967762742,Hot,High,Breezy
17.0,65,15.0,60.0,partly cloudy,1001.27,3,Autumn,4.0,mountain,Rainy,1105.0,900.0,13.0,1.3862943611198906,2.772588722239781,1.6094379124341003,Moderate,High,Breezy
-1.0,78,19.0,69.0,overcast,986.34,0,Winter,4.0,inland,Snowy,-78.0,1311.0,15.6,0.0,2.995732273553991,1.6094379124341003,Freezing,High,Breezy
16.0,82,5.5,82.0,partly cloudy,1012.96,1,Winter,1.5,inland,Rainy,1312.0,451.0,32.8,0.6931471805599453,1.8718021769015913,0.9162907318741551,Moderate,High,Calm
1.0,95,0.0,60.0,overcast,992.38,1,Winter,2.0,inland,Snowy,95.0,0.0,31.666666666666668,0.6931471805599453,0.0,1.0986122886681098,Cold,High,Calm
13.0,93,8.0,64.0,partly cloudy,990.97,0,Spring,1.5,inland,Rainy,1209.0,512.0,37.2,0.0,2.1972245773362196,0.9162907318741551,Cold,High,Calm
47.0,82,25.5,96.0,overcast,1006.85,5,Summer,1.0,coastal,Rainy,3854.0,2448.0,41.0,1.791759469228055,3.2771447329921766,0.6931471805599453,Hot,High,Breezy
4.0,86,15.5,58.0,overcast,982.97,1,Winter,1.0,inland,Snowy,344.0,899.0,43.0,0.6931471805599453,2.803360380906535,0.6931471805599453,Cold,High,Breezy
-8.0,86,12.0,57.0,overcast,992.13,1,Winter,2.5,inland,Snowy,-688.0,684.0,24.571428571428573,0.6931471805599453,2.5649493574615367,1.252762968495368,Freezing,High,Breezy
20.0,99,15.0,98.0,overcast,994.3,2,Autumn,2.5,inland,Rainy,1980.0,1470.0,28.285714285714285,1.0986122886681098,2.772588722239781,1.252762968495368,Moderate,High,Breezy
